STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,Reference area,Frequency of observation,Measure,Age,Sex,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Share of population who are obese,Total,Total,Percentage of population,2008,3.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Share of population who are obese,Total,Total,Percentage of population,2009,3.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Share of population who are obese,Total,Total,Percentage of population,2010,3.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Share of population who are obese,Total,Total,Percentage of population,2011,4.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Share of population who are obese,Total,Total,Percentage of population,2012,3.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Share of population who are obese,Total,Total,Percentage of population,2013,3.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Share of population who are obese,Total,Total,Percentage of population,2014,3.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Share of population who are obese,Total,Total,Percentage of population,2015,3.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Share of population who are obese,Total,Total,Percentage of population,2016,4.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Share of population who are obese,Total,Total,Percentage of population,2017,4.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Share of population who are obese,Total,Total,Percentage of population,2018,4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Share of population who are obese,Total,Total,Percentage of population,2019,4.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Germany,Annual,Share of population who are regular vaping product users,From 15 to 24 years,Male,Percentage of population,2019,6.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,1992,2925
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,1993,2972
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,1994,2918
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,1995,2893
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,1996,2787
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,1997,2856
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,1998,2863
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,1999,2889
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2000,2877
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2001,2954
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2002,3025
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2003,3064
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2004,3113
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2005,3204
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2006,3247
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2007,3309
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2008,3312
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2009,3273
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2010,3297
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2011,3323
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2012,3343
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2013,3321
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2014,3358
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2015,3311
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2016,3325
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2017,3353
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2018,3353
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2019,3347
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2020,3369
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Russia,Annual,Calories supply,Total,Total,Kilocalories per person per day,2021,3382
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Share of population consuming vegetables daily,15 years or over,Female,Percentage of population,2012,59.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Share of population consuming vegetables daily,15 years or over,Female,Percentage of population,2014,63.3
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Share of population consuming vegetables daily,15 years or over,Female,Percentage of population,2019,69
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1960,2233
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1961,2257
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1962,2188
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1963,2188
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1964,2156
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1965,2213
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1966,2239
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1967,2308
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1968,2364
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1969,2367
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1970,2411
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1971,2422
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1972,2361
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1973,2389
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1974,2484
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1975,2560
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1976,2489
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1977,2517
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1978,2418
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1979,2440
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1980,2397
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1981,2327
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1982,2297
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1983,2283
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1984,2273
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1985,2323
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1986,2232
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1987,2195
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1988,2126
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1989,2122
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1990,2250.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1991,2260.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1992,2248.3
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1993,2171
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1994,2118.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1995,2074.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1996,2031.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1997,1958.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1998,1967.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,1999,1956.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2000,1915.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2001,1919.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2002,1840
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2003,1603.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2004,1312.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2005,1297.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2006,1306.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2007,1277.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2008,1245.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2009,1265.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2010,1261.3
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2011,1246.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2012,1198.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2013,1120.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2014,1028
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2016,1022
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2017,994
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2018,905
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2019,841
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2020,830
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2021,776
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,France,Annual,Tobacco consumption,15 years or over,Total,Grammes per person,2022,719
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,1998,22.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2001,28.3
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2005,30.3
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2007,31.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2008,30.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2009,30.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2010,31.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2011,29.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2012,30.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2013,31.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2014,31.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2015,32.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2016,34.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2017,34.3
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2018,34.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2019,34.3
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Share of population who are overweight,Total,Male,Percentage of population,2020,37.1
